   0.82004,   1.11316
   0.34220,   0.40505
   1.38944,   1.94624
   1.40122,   1.96232
   0.62861,   0.82073
   1.67062,   2.31494
   1.80797,   2.48379
   0.97353,   1.34651
   0.66141,   0.87054
   0.14105,   0.15165
   1.45187,   2.03081
   1.69631,   2.34707
   1.62758,   2.26052
   1.43398,   2.00673
   0.09031,   0.09458
   1.14380,   1.59909
   1.72867,   2.38718
   1.48773,   2.07868
   0.97971,   1.35581
   1.21230,   1.69812
   1.96242,   2.66522
   1.63116,   2.26507
   0.35021,   0.41595
   1.34181,   1.88071
   0.61239,   0.79619
   0.72688,   0.97051
   1.48197,   2.07102
   0.90241,   1.23884
   1.88597,   2.57650
   1.28257,   1.79797
   1.18187,   1.65433
   0.75936,   1.02024
   0.50482,   0.63569
   0.98456,   1.36310
   1.98153,   2.68705
   1.23367,   1.72868
   1.01571,   1.40982
   1.06531,   1.48369
   0.34148,   0.40407
   0.89111,   1.22166
   0.28777,   0.33247
   1.83630,   2.51771
   1.35935,   1.90494
   0.95168,   1.31354
   1.32366,   1.85551
   1.29146,   1.81047
   0.30607,   0.35657
   0.23097,   0.25978
   1.95819,   2.66035
   1.96485,   2.66799
   1.33079,   1.86542
   1.68650,   2.33482
   0.17512,   0.19157
   0.15312,   0.16564
   1.40197,   1.96334
   0.11327,   0.12005
   0.50715,   0.63910
   0.82696,   1.12374
   0.55178,   0.70519
   1.59441,   2.21809
   0.01846,   0.01863
   1.92508,   2.62215
   0.55884,   0.71573
   0.74458,   0.99760
   0.08824,   0.09232
   0.89149,   1.22223
   0.42800,   0.52448
   1.46430,   2.04746
   1.10721,   1.54553
   0.25380,   0.28861
   0.20105,   0.22282
   0.60210,   0.78066
   1.19511,   1.67342
   1.92557,   2.62272
   1.52271,   2.12489
   1.36703,   1.91552
   0.69092,   0.91554
   1.61640,   2.24627
   1.55069,   2.16150
   1.15186,   1.61081
   0.35835,   0.42709
   0.25535,   0.29058
   1.34504,   1.88518
   1.90857,   2.60294
   0.67973,   0.89846
   0.34000,   0.40207
   0.91191,   1.25329
   0.53946,   0.68686
   0.39627,   0.47966
   1.77655,   2.44579
   0.80849,   1.09548
   1.07572,   1.49911
   0.32593,   0.38307
   1.11154,   1.55189
   1.57345,   2.19105
   0.70532,   0.93754
   1.23941,   1.73685
   0.03416,   0.03476
   0.20412,   0.22656
   1.77758,   2.44704
   1.11216,   1.55280
   0.43024,   0.52767
   0.96202,   1.32915
   1.51552,   2.11544
   0.79205,   1.07031
   0.48566,   0.60763
   0.76189,   1.02411
   1.65702,   2.29782
   0.53971,   0.68723
   1.35908,   1.90457
   0.51150,   0.64552
   1.15207,   1.61112
   0.22161,   0.24811
   1.29438,   1.81457
   1.72942,   2.38810
   1.01489,   1.40861
   0.85850,   1.17194
   0.21144,   0.23555
   1.09272,   1.52421
   1.84899,   2.53283
   0.95548,   1.31929
   0.13440,   0.14401
   0.63439,   0.82950
   1.59591,   2.22002
   0.95987,   1.32591
   1.46508,   2.04851
   1.16624,   1.63171
   1.49089,   2.08288
   0.71935,   0.95899
   1.44445,   2.02084
   0.56784,   0.72918
   1.71451,   2.36968
   0.53066,   0.67381
   1.19918,   1.67927
   1.08734,   1.51628
   0.41569,   0.50700
   0.22760,   0.25557
   1.01032,   1.40176
   0.65628,   0.86274
   0.90901,   1.24887
   0.00986,   0.00991
   0.94152,   1.29817
   0.26419,   0.30190
   0.47757,   0.59585
   0.31596,   0.36972
   1.28050,   1.79505
   1.60235,   2.22828
   1.34340,   1.88290
   0.86513,   1.18206
   1.89684,   2.58925
   0.05216,   0.05356
   1.71218,   2.36679
   0.46817,   0.58219
   1.11898,   1.56281
   1.78038,   2.45044
   0.61963,   0.80714
   0.90690,   1.24567
   1.17564,   1.64531
   1.45091,   2.02952
   1.85904,   2.54475
   0.33940,   0.40125
   1.77217,   2.44046
   1.79848,   2.47235
   0.46620,   0.57934
   1.68090,   2.32782
   0.05603,   0.05765
   1.15871,   1.62077
   1.78974,   2.46179
   0.59535,   0.77048
   1.22563,   1.71720
   1.03249,   1.43490
   0.49125,   0.61580
   1.92210,   2.61868
   0.99817,   1.38355
   0.71998,   0.95995
   1.13730,   1.58961
   0.08294,   0.08654
   0.37394,   0.44856
   1.77529,   2.44426
   1.55243,   2.16377
   0.98876,   1.36942
   1.55911,   2.17246
   1.71015,   2.36428
   0.93441,   1.28741
   0.93777,   1.29249
   0.59714,   0.77318
   0.50748,   0.63959
   1.11728,   1.56031
   0.19048,   0.21000
   0.81310,   1.10254
   1.20919,   1.69366
   1.55992,   2.17351
   0.42653,   0.52239
   0.25475,   0.28982
   0.44802,   0.55311
   0.69353,   0.91952
   1.53974,   2.14721
   1.36366,   1.91088
   1.83572,   2.51703
   0.83643,   1.13823
   1.95646,   2.65837
   1.38403,   1.93884
   1.44434,   2.02069
   1.04543,   1.45418
   0.01223,   0.01230
   1.89475,   2.58680
   0.87243,   1.19319
   0.05486,   0.05642
   0.09869,   0.10381
   0.14691,   0.15842
   1.74116,   2.40256
   0.92229,   1.26904
   1.91105,   2.60583
   0.17850,   0.19560
   0.55624,   0.71185
   0.81757,   1.10938
   1.09874,   1.53308
   1.40271,   1.96435
   0.25740,   0.29320
   0.92461,   1.27256
   0.91927,   1.26446
   0.72696,   0.97063
   0.59881,   0.77569
   1.47096,   2.05635
   1.22818,   1.72084
   0.62902,   0.82135
   1.84351,   2.52631
   1.21268,   1.69867
   1.35129,   1.89383
   1.66038,   2.30205
   0.39853,   0.48283
   0.81390,   1.10376
   0.10952,   0.11586
   1.44768,   2.02518
   0.66383,   0.87424
   0.86539,   1.18245
   1.42614,   1.99614
   1.04377,   1.45170
   1.98209,   2.68769
   1.55164,   2.16274
   0.78159,   1.05429
   0.98242,   1.35989
   0.61429,   0.79906
   0.69617,   0.92355
   1.16706,   1.63289
   1.56232,   2.17662
   1.84903,   2.53287
   0.12793,   0.13661
   0.10248,   0.10801
   0.42410,   0.51894
   1.79505,   2.46820
   1.61883,   2.24937
   0.46495,   0.57753
   0.96073,   1.32720
   0.28869,   0.33367
   0.29777,   0.34561
   0.90115,   1.23694
   0.69029,   0.91457
   0.05996,   0.06182
   1.51863,   2.11953
   1.06116,   1.47755
   1.90689,   2.60099
   0.72047,   0.96070
   0.19636,   0.21712
   0.95573,   1.31965
   0.23235,   0.26150
   0.95604,   1.32013
   0.70765,   0.94110
   0.52976,   0.67248
   1.02601,   1.42522
   0.24430,   0.27654
   1.08605,   1.51437
   1.33470,   1.87085
   1.83408,   2.51508
   1.41614,   1.98259
   1.71837,   2.37445
   0.46858,   0.58279
   1.59434,   2.21801
   0.78756,   1.06343
   1.72241,   2.37945
   1.16271,   1.62658
   0.39342,   0.47567
   1.27610,   1.78885
   0.54189,   0.69048
   1.66708,   2.31048
   1.16898,   1.63568
   1.15594,   1.61676
   1.19297,   1.67034
   1.09840,   1.53257
   1.69499,   2.34542
   0.33678,   0.39770
   0.52691,   0.66825
   1.57876,   2.19792
   0.74971,   1.00545
   0.97700,   1.35173
   1.22679,   1.71885
   0.86986,   1.18927
   0.90212,   1.23840
   1.90411,   2.59774
   1.18743,   1.66234
   0.48482,   0.60640
   0.49472,   0.62087
   1.67778,   2.32392
   0.42512,   0.52039
   0.79292,   1.07164
   1.68211,   2.32934
   1.72262,   2.37971
   0.20401,   0.22644
   0.28037,   0.32282
   1.34076,   1.87925
   0.63082,   0.82408
   1.91360,   2.60881
   0.18655,   0.20526
   0.53274,   0.67689
   1.51376,   2.11311
   0.96568,   1.33468
   1.65395,   2.29395
   0.51134,   0.64527
   0.16218,   0.17626
   0.99887,   1.38460
   1.30938,   1.83558
   0.36841,   0.44093
   1.06961,   1.49006
   1.18047,   1.65231
   1.64057,   2.27702
   1.38472,   1.93979
   1.98109,   2.68655
   1.78493,   2.45596
   1.59756,   2.22214
   1.34321,   1.88264
   0.70047,   0.93013
   1.19524,   1.67361
   0.43639,   0.53645
   1.86823,   2.55561
   0.35644,   0.42447
   0.63803,   0.83501
   1.90899,   2.60344
   1.54372,   2.15241
   0.04125,   0.04212
   0.91824,   1.26289
   0.76485,   1.02864
   0.88673,   1.21499
   1.43465,   2.00764
   1.23859,   1.73569
   1.93879,   2.63801
   0.14018,   0.15064
   0.67489,   0.89108
   0.73566,   0.98395
   1.08030,   1.50588
   0.19909,   0.22043
   0.03901,   0.03979
   1.26613,   1.77477
   1.45142,   2.03020
   0.10664,   0.11264
   0.84644,   1.15353
   0.32626,   0.38351
   0.52260,   0.66188
   0.12289,   0.13090
   0.66479,   0.87569
   0.16959,   0.18501
   1.59376,   2.21726
   0.83021,   1.12872
   1.50130,   2.09667
   1.37939,   1.93249
   1.29977,   1.82213
   0.29008,   0.33550
   0.97398,   1.34718
   0.02973,   0.03018
   1.56302,   2.17754
   1.46032,   2.04213
   0.47593,   0.59345
   0.71392,   0.95068
   0.18419,   0.20243
   1.73617,   2.39642
   1.94617,   2.64653
   0.07147,   0.07412
   1.83523,   2.51644
   1.47986,   2.06822
   1.50465,   2.10109
   1.19677,   1.67581
   0.12614,   0.13458
   0.10210,   0.10758
   0.27178,   0.31168
   0.99321,   1.37610
   0.72919,   0.97405
   0.10721,   0.11327
   1.39867,   1.95884
   0.92703,   1.27622
   1.24925,   1.75084
   1.02050,   1.41699
   0.97737,   1.35228
   1.78904,   2.46094
   1.38611,   1.94169
   0.34023,   0.40238
   0.90612,   1.24448
   1.99610,   2.70363
   1.78264,   2.45318
   0.09107,   0.09541
   0.56417,   0.72370
   0.59517,   0.77021
   1.52120,   2.12291
   1.49865,   2.09316
   1.76307,   2.42938
   1.07181,   1.49332
   1.86764,   2.55492
   1.72244,   2.37949
   1.54519,   2.15433
   1.72919,   2.38782
   1.26742,   1.77660
   0.01489,   0.01500
   1.63973,   2.27596
   0.91895,   1.26397
   0.11986,   0.12747
   0.35203,   0.41843
   1.01341,   1.40638
   0.77689,   1.04709
   1.12528,   1.57203
   0.50104,   0.63013
   1.72936,   2.38803
   0.23315,   0.26250
   0.72637,   0.96973
   1.92380,   2.62066
   1.23557,   1.73139
   1.39202,   1.94977
   0.64923,   0.85202
   1.14540,   1.60142
   1.56920,   2.18556
   0.92549,   1.27390
   0.92433,   1.27212
   1.75773,   2.42286
   0.47235,   0.58827
   0.60345,   0.78270
   1.71234,   2.36698
   1.11986,   1.56409
   0.47175,   0.58739
   0.91317,   1.25520
   0.76338,   1.02639
   1.11911,   1.56300
   1.62364,   2.25550
   0.19934,   0.22074
   1.72884,   2.38739
   0.19882,   0.22011
   1.98510,   2.69113
   1.99503,   2.70241
   0.08983,   0.09406
   1.21401,   1.70056
   0.84048,   1.14441
   0.56104,   0.71901
   1.44147,   2.01683
   1.13368,   1.58431
   1.77168,   2.43987
   0.21877,   0.24459
   1.78153,   2.45184
   1.42157,   1.98995
   0.52856,   0.67070
   1.49562,   2.08915
   1.68956,   2.33865
   1.37138,   1.92150
   1.18917,   1.66485
   1.98263,   2.68831
   0.35633,   0.42432
   0.56127,   0.71936
   0.31006,   0.36187
   0.07841,   0.08162
   0.94792,   1.30786
   0.80222,   1.08589
   1.40493,   1.96738
   0.47505,   0.59218
   0.66521,   0.87634
   1.81575,   2.49313
   0.74193,   0.99354
   0.10508,   0.11090
   0.46926,   0.58377
   1.56296,   2.17746
   0.50883,   0.64158
   0.12991,   0.13887
   1.15644,   1.61748
   0.40172,   0.48731
   1.05525,   1.46877
   1.44304,   2.01894
   0.02368,   0.02396
   0.50670,   0.63845
   0.17211,   0.18799
   1.32213,   1.85336
   1.57694,   2.19557
   1.73526,   2.39530
   0.13046,   0.13950
   1.91022,   2.60487
   0.47260,   0.58862
   1.22863,   1.72148
   1.35720,   1.90198
   0.77399,   1.04265
   0.50019,   0.62888
   0.20895,   0.23249
   0.29213,   0.33819
   0.97454,   1.34802
   0.60405,   0.78359
   1.88361,   2.57373
   1.37937,   1.93247
   0.82540,   1.12136
   0.21929,   0.24524
   1.61457,   2.24394
   0.95575,   1.31968
   0.48124,   0.60118
   0.26908,   0.30819
   1.24898,   1.75047
   0.90662,   1.24525
   0.05505,   0.05662
   0.30240,   0.35171
   1.30751,   1.83297
   1.03687,   1.44142
   1.08659,   1.51517
   1.65353,   2.29342
   1.72050,   2.37709
   0.45935,   0.56944
   0.68367,   0.90447
   0.91892,   1.26392
   1.75159,   2.41535
   1.04265,   1.45003
   0.61782,   0.80439
   1.21470,   1.70155
   1.47714,   2.06459
   1.91996,   2.61621
   1.18301,   1.65597
   1.90672,   2.60079
   0.14196,   0.15270
   0.97270,   1.34525
   1.92765,   2.62513
   0.46912,   0.58358
   0.72383,   0.96585
   0.44738,   0.55220
   0.41763,   0.50975
   0.50756,   0.63971
   1.05341,   1.46603
   1.00089,   1.38763
   1.51996,   2.12127
   1.62809,   2.26117
   0.26181,   0.29884
   1.13760,   1.59003
   0.44545,   0.54944
   0.30383,   0.35360
   1.58888,   2.21097
   1.19790,   1.67743
   0.12504,   0.13333
   0.75202,   1.00899
   0.24245,   0.27421
   0.99187,   1.37409
   0.19001,   0.20943
   0.51686,   0.65341
   1.10666,   1.54472
   0.52535,   0.66595
   0.20446,   0.22699
   0.85091,   1.16035
   1.67294,   2.31785
   1.35905,   1.90453
   0.66662,   0.87848
   0.44007,   0.54172
   0.99503,   1.37884
   0.81549,   1.10619
   1.53866,   2.14580
   1.14065,   1.59449
   1.92819,   2.62575
   0.82025,   1.11347
   0.72244,   0.96371
   0.94227,   1.29930
   0.37149,   0.44518
   1.65909,   2.30043
   1.45964,   2.04122
   1.56326,   2.17785
   1.78522,   2.45631
   1.92915,   2.62686
   0.27355,   0.31397
   0.63843,   0.83562
   0.69369,   0.91977
   0.83722,   1.13943
   1.47946,   2.06769
   0.28697,   0.33142
   1.50426,   2.10058
   0.30866,   0.36001
   0.44148,   0.54374
   1.40892,   1.97280
   0.31734,   0.37157
   0.78731,   1.06305
   1.45411,   2.03382
   0.67432,   0.89021
   0.17435,   0.19066
   0.16131,   0.17523
   0.10873,   0.11497
   1.24885,   1.75028
   0.01044,   0.01050
   1.07693,   1.50089
   0.59445,   0.76913
   1.49989,   2.09481
   1.36939,   1.91877
   1.39852,   1.95864
   0.45242,   0.55945
   0.55524,   0.71036
   1.48662,   2.07721
   1.31048,   1.83712
   1.29649,   1.81753
   0.46010,   0.57052
   1.17433,   1.64342
   0.39905,   0.48356
   1.19673,   1.67576
   1.53019,   2.13471
   1.29436,   1.81455
   1.19199,   1.66893
   0.35515,   0.42269
   1.64743,   2.28571
   1.39630,   1.95561
   0.01731,   0.01746
   0.95984,   1.32587
   0.11153,   0.11810
   0.94014,   1.29609
   1.06287,   1.48008
   0.12660,   0.13511
   1.06636,   1.48525
   1.58812,   2.20999
   0.87232,   1.19302
   1.72146,   2.37827
   0.13916,   0.14947
   1.48018,   2.06864
   0.19450,   0.21486
   0.47582,   0.59329
   1.20295,   1.68470
   0.78277,   1.05610
   1.15454,   1.61472
   1.44766,   2.02516
   1.37362,   1.92457
   0.05719,   0.05888
   1.71715,   2.37294
   0.94835,   1.30850
   1.13033,   1.57942
   0.42765,   0.52398
   0.58765,   0.75889
   1.95356,   2.65504
   0.18619,   0.20482
   0.07989,   0.08323
   0.42890,   0.52577
   0.08784,   0.09188
   0.10632,   0.11228
   0.30788,   0.35896
   0.05734,   0.05904
   0.74353,   0.99600
   0.72935,   0.97429
   0.71684,   0.95514
   0.00750,   0.00753
   1.71450,   2.36966
   0.40797,   0.49610
   1.55108,   2.16201
   1.74738,   2.41019
   1.19237,   1.66948
   1.65452,   2.29466
   0.06311,   0.06517
   0.15444,   0.16719
   1.57932,   2.19865
   1.80084,   2.47519
   0.73077,   0.97647
   0.75221,   1.00928
   0.51754,   0.65442
   0.46279,   0.57441
   0.85439,   1.16566
   0.88462,   1.21177
   0.74769,   1.00237
   0.65514,   0.86101
   0.06387,   0.06598
   1.79620,   2.46960
   0.74104,   0.99218
   0.12246,   0.13041
   0.48466,   0.60618
   1.10732,   1.54570
   0.34499,   0.40884
   1.07092,   1.49200
   1.50474,   2.10121
   1.36161,   1.90806
   0.36942,   0.44231
   1.38235,   1.93654
   1.26243,   1.76953
   1.80561,   2.48094
   0.25304,   0.28764
   0.93307,   1.28538
   1.86514,   2.55195
   0.23904,   0.26991
   0.21044,   0.23432
   0.06889,   0.07135
   1.57569,   2.19396
   0.87678,   1.19982
   1.29919,   1.82132
   0.25504,   0.29018
   1.69123,   2.34073
   1.61284,   2.24172
   0.21668,   0.24200
   0.61459,   0.79951
   1.25289,   1.75602
   0.92382,   1.27135
   1.96074,   2.66329
   0.08187,   0.08537
   0.49391,   0.61968
   1.42551,   1.99529
   1.76196,   2.42802
   0.19243,   0.21236
   1.62991,   2.26348
   1.93169,   2.62980
   1.17042,   1.63776
   0.71428,   0.95124
   1.21366,   1.70007
   0.53112,   0.67449
   0.38511,   0.46407
   0.36219,   0.43236
   0.13470,   0.14435
   1.65459,   2.29475
   0.70153,   0.93174
   1.25265,   1.75568
   0.02969,   0.03014
   0.36775,   0.44001
   1.74442,   2.40656
   1.11151,   1.55185
   1.07571,   1.49909
   1.08316,   1.51010
   1.83458,   2.51567
   0.72710,   0.97084
   1.74701,   2.40973
   0.23254,   0.26174
   0.30200,   0.35119
   1.52676,   2.13022
   1.48952,   2.08106
   0.53118,   0.67458
   0.53120,   0.67461
   1.15249,   1.61174
   1.46397,   2.04702
   0.25008,   0.28387
   1.42754,   1.99803
   1.42239,   1.99106
   0.90528,   1.24320
   0.34946,   0.41492
   1.58892,   2.21102
   1.96064,   2.66317
   0.82734,   1.12433
   0.21644,   0.24171
   1.83809,   2.51986
   1.98436,   2.69028
   1.15915,   1.62142
   0.55068,   0.70356
   1.19484,   1.67303
   0.63355,   0.82822
   1.48366,   2.07328
   0.52541,   0.66603
   1.48670,   2.07732
   1.09699,   1.53050
   0.77767,   1.04828
   1.83634,   2.51777
   1.05780,   1.47256
   1.04780,   1.45770
   1.64812,   2.28658
   0.67376,   0.88936
   1.28861,   1.80646
   0.98562,   1.36470
   1.54654,   2.15609
   1.73823,   2.39895
   0.24152,   0.27303
   1.10974,   1.54924
   1.11646,   1.55911
   1.35497,   1.89891
   1.32968,   1.86387
   0.11552,   0.12258
   0.52769,   0.66942
   0.22233,   0.24901
   0.79467,   1.07431
   1.29496,   1.81539
   1.16249,   1.62626
   0.48566,   0.60764
   1.87251,   2.56066
   0.22252,   0.24924
   0.69494,   0.92168
   0.50033,   0.62909
   1.19075,   1.66714
   0.97017,   1.34144
   0.34465,   0.40838
   0.49545,   0.62193
   1.00611,   1.39545
   0.70995,   0.94461
   0.20924,   0.23284
   0.27487,   0.31568
   1.84296,   2.52566
   1.75269,   2.41670
   1.70466,   2.35746
   0.94024,   1.29623
   1.70558,   2.35860
   0.16028,   0.17403
   1.69401,   2.34420
   0.84709,   1.15452
   1.02748,   1.42742
   1.22106,   1.71066
   0.47989,   0.59923
   0.96325,   1.33101
   0.92252,   1.26939
   0.56047,   0.71815
   0.04825,   0.04945
   0.31198,   0.36442
   1.54956,   2.16004
   1.61998,   2.25084
   0.54124,   0.68951
   1.88196,   2.57179
   0.53327,   0.67768
   0.14197,   0.15271
   1.60046,   2.22586
   1.98398,   2.68985
   0.03241,   0.03295
   0.00425,   0.00426
   1.11983,   1.56405
   1.08034,   1.50594
   0.06857,   0.07102
   1.83742,   2.51905
   1.84928,   2.53317
   1.54551,   2.15474
   1.81013,   2.48638
   1.44530,   2.02198
   0.82850,   1.12610
   1.41647,   1.98304
   1.55688,   2.16956
   1.37729,   1.92961
   1.05953,   1.47512
   1.41826,   1.98547
